organization_id,organization_name,organization_type,partner_country,website_url,contact_url,validated_website_url,contact_name,contact_role,email,email_source_url,source_project_urls,score,suggested_angle,contact_quality_tier,ready_reason
org_atout_france_observation_qualit_d_velopp_d0a87ed8,"Atout France (Observation, qualité, développement durable de l'offre)",Unknown,France,,https://keep.eu/projects/31275/,,,,js@atlanticarea.eu,https://www.atlanticarea.eu/discover-our-projects/approved-projects/smart-coast,https://keep.eu/projects/31275/,3.55,"Turn training, workshops and capacity-building assets into scalable learning paths.",official_programme_proxy_email,programme_site_published_contact
org_office_de_tourisme_pays_basque_pyren_es_371d0348,OFFICE DE TOURISME PAYS BASQUE (Pyrenées Atlantiques),Unknown,France,,https://keep.eu/projects/31275/,,,,js@atlanticarea.eu,https://www.atlanticarea.eu/discover-our-projects/approved-projects/smart-coast,https://keep.eu/projects/31275/,3.55,"Turn training, workshops and capacity-building assets into scalable learning paths.",official_programme_proxy_email,programme_site_published_contact
org_universit_de_pau_et_des_pays_de_l_adour_6681ce54,Université de Pau et des Pays de l'Adour (TRansitions Energétiques et Environnementales UMR 6031),University / Research,France,,https://keep.eu/projects/31275/,,,,js@atlanticarea.eu,https://www.atlanticarea.eu/discover-our-projects/approved-projects/smart-coast,https://keep.eu/projects/31275/,3.55,"Turn training, workshops and capacity-building assets into scalable learning paths.",official_programme_proxy_email,programme_site_published_contact
org_basque_country_urban_community_communaut_546d72ba,Basque Country Urban Community (Communauté d'Agglomération Pays Basque),Unknown,France,,https://keep.eu/projects/31275/,,,,js@atlanticarea.eu,https://www.atlanticarea.eu/discover-our-projects/approved-projects/smart-coast,https://keep.eu/projects/31275/,3.55,"Turn training, workshops and capacity-building assets into scalable learning paths.",official_programme_proxy_email,programme_site_published_contact
org_asociacion_cluster_alimentario_de_galici_0ac8f09e,ASOCIACION CLUSTER ALIMENTARIO DE GALICIA (UNITEC),Association,Spain,,https://keep.eu/projects/31261/,,,,js@atlanticarea.eu,https://www.atlanticarea.eu/discover-our-projects/approved-projects/hub4food,https://keep.eu/projects/31261/,3.55,Move from dissemination assets to reusable knowledge-transfer products and measurable training.,official_programme_proxy_email,programme_site_published_contact
org_inovcluster_associa_o_do_cluster_agroind_0150294e,InovCluster – Associação do Cluster Agroindustrial do Centro,Association,Portugal,,https://keep.eu/projects/31261/,,,,js@atlanticarea.eu,https://www.atlanticarea.eu/discover-our-projects/approved-projects/hub4food,https://keep.eu/projects/31261/,3.55,Move from dissemination assets to reusable knowledge-transfer products and measurable training.,official_programme_proxy_email,programme_site_published_contact
org_fundaci_n_azti_azti_fundazioa_marine_and_d2ebb98b,Fundación AZTI - AZTI Fundazioa (Marine and Food Research),Foundation / NGO,Spain,,https://keep.eu/projects/31259/,,,,js@atlanticarea.eu,https://www.atlanticarea.eu/discover-our-projects/approved-projects/graal,https://keep.eu/projects/31259/ | https://keep.eu/projects/31273/,3.55,Move from dissemination assets to reusable knowledge-transfer products and measurable training.,official_programme_proxy_email,programme_site_published_contact
org_innobasque_basque_innovation_agency_inno_13e20645,Innobasque - Basque Innovation Agency (Innovation),Agency,Spain,,https://keep.eu/projects/31259/,,,,js@atlanticarea.eu,https://www.atlanticarea.eu/discover-our-projects/approved-projects/fishinn,https://keep.eu/projects/31259/,3.55,Move from dissemination assets to reusable knowledge-transfer products and measurable training.,official_programme_proxy_email,programme_site_published_contact
org_leartiker_s_coop_polymer_technology_spai_183595ff,Leartiker S. Coop. (Polymer Technology),Unknown,Spain,,https://keep.eu/projects/31259/,,,,js@atlanticarea.eu,https://www.atlanticarea.eu/discover-our-projects/approved-projects/fishinn,https://keep.eu/projects/31259/,3.55,Move from dissemination assets to reusable knowledge-transfer products and measurable training.,official_programme_proxy_email,programme_site_published_contact
org_innobasque_basque_innovation_agency_spai_3676e6b5,Innobasque - Basque Innovation Agency,Agency,Spain,,https://keep.eu/projects/31259/,,,,js@atlanticarea.eu,https://www.atlanticarea.eu/discover-our-projects/approved-projects/fishinn,https://keep.eu/projects/31259/,3.55,Move from dissemination assets to reusable knowledge-transfer products and measurable training.,official_programme_proxy_email,programme_site_published_contact
org_universidade_nova_de_lisboa_faculdade_de_4027a282,Universidade NOVA de Lisboa – Faculdade de Ciências e Tecnologia,Unknown,Portugal,,https://keep.eu/projects/22115/,,,,js@atlanticarea.eu,https://www.atlanticarea.eu/,https://keep.eu/projects/22115/,3.55,"Turn training, workshops and capacity-building assets into scalable learning paths.",official_programme_proxy_email,programme_site_published_contact
org_associa_o_parque_de_ci_ncia_almada_set_b_3364bdec,Associação Parque de Ciência Almada/Setúbal - MADAN PARQUE,Association,Portugal,,https://keep.eu/projects/22115/,,,,js@atlanticarea.eu,https://www.atlanticarea.eu/,https://keep.eu/projects/22115/,3.55,"Turn training, workshops and capacity-building assets into scalable learning paths.",official_programme_proxy_email,programme_site_published_contact
org_corporaci_n_tecnol_gica_de_andaluc_a_spa_102975c8,Corporación Tecnológica de Andalucía,Unknown,Spain,,https://keep.eu/projects/22115/,,,,js@atlanticarea.eu,https://www.atlanticarea.eu/,https://keep.eu/projects/22115/ | https://keep.eu/projects/22125/,3.55,"Turn training, workshops and capacity-building assets into scalable learning paths.",official_programme_proxy_email,programme_site_published_contact
org_sociedade_portuguesa_de_inova_o_portugal_19309f29,Sociedade Portuguesa de Inovação,Private Company,Portugal,,https://keep.eu/projects/22115/,,,,js@atlanticarea.eu,https://www.atlanticarea.eu/,https://keep.eu/projects/22115/,3.55,"Turn training, workshops and capacity-building assets into scalable learning paths.",official_programme_proxy_email,programme_site_published_contact
org_campus_de_excelencia_internacional_del_m_9a0d7649,Campus de Excelencia Internacional del Mar,Unknown,Spain,,https://keep.eu/projects/22115/,,,,js@atlanticarea.eu,https://www.atlanticarea.eu/,https://keep.eu/projects/22115/,3.55,"Turn training, workshops and capacity-building assets into scalable learning paths.",official_programme_proxy_email,programme_site_published_contact
org_fundaci_n_centro_de_las_nuevas_tecnolog_e9696cd8,Fundación Centro de las Nuevas Tecnologías del Agua,Foundation / NGO,Spain,,https://keep.eu/projects/22115/,,,,js@atlanticarea.eu,https://www.atlanticarea.eu/,https://keep.eu/projects/22115/,3.55,"Turn training, workshops and capacity-building assets into scalable learning paths.",official_programme_proxy_email,programme_site_published_contact
org_norges_teknisk_naturvitenskapelige_unive_e06e9b5a,Norges teknisk-naturvitenskapelige universitet (Institutt for elektroniske systemer),University / Research,Norway,,https://keep.eu/projects/31287/,,,,js@atlanticarea.eu,https://www.atlanticarea.eu/discover-our-projects/approved-projects/atlas,https://keep.eu/projects/31287/,3.5,Convert project outputs into reusable SME and entrepreneurship training journeys.,official_programme_proxy_email,programme_site_published_contact
org_service_hydrographique_et_oc_anographiqu_9640cc67,Service Hydrographique et Océanographique de la Marine (Sciences et Techniques Marines/Acoustique Sous-Marine),Unknown,France,,https://keep.eu/projects/31287/,,,,js@atlanticarea.eu,https://www.atlanticarea.eu/discover-our-projects/approved-projects/atlas,https://keep.eu/projects/31287/,3.5,Convert project outputs into reusable SME and entrepreneurship training journeys.,official_programme_proxy_email,programme_site_published_contact
org_centre_d_tudes_et_d_expertise_sur_les_ri_1a1bb306,"Centre d'études et d'expertise sur les risques, l'environnement, la mobilité et l'aménagement (Direction Eau, mer et fleuves)",Unknown,France,,https://keep.eu/projects/31287/,,,,js@atlanticarea.eu,https://www.atlanticarea.eu/discover-our-projects/approved-projects/atlas,https://keep.eu/projects/31287/,3.5,Convert project outputs into reusable SME and entrepreneurship training journeys.,official_programme_proxy_email,programme_site_published_contact
org_greenov_ites_das_france_97afc1bc,GREENOV-ITES (DAS),Unknown,France,,https://keep.eu/projects/31287/,,,,js@atlanticarea.eu,https://www.atlanticarea.eu/discover-our-projects/approved-projects/atlas,https://keep.eu/projects/31287/,3.5,Convert project outputs into reusable SME and entrepreneurship training journeys.,official_programme_proxy_email,programme_site_published_contact
org_mood_conseil_pole_d_aide_l_innovation_fr_e7289469,MOOD CONSEIL (Pole d'aide à l'innovation),Unknown,France,,https://keep.eu/projects/31287/,,,,js@atlanticarea.eu,https://www.atlanticarea.eu/discover-our-projects/approved-projects/atlas,https://keep.eu/projects/31287/,3.5,Convert project outputs into reusable SME and entrepreneurship training journeys.,official_programme_proxy_email,programme_site_published_contact
org_atlantic_technological_university_killyb_3626e5a2,Atlantic Technological University (Killybegs Marine Cluster),University / Research,Ireland,,https://keep.eu/projects/31282/,,,,js@atlanticarea.eu,https://www.atlanticarea.eu/discover-our-projects/approved-projects/awesdi,https://keep.eu/projects/31282/,3.5,Convert project outputs into reusable SME and entrepreneurship training journeys.,official_programme_proxy_email,programme_site_published_contact
org_universit_le_havre_normandie_university_1ba015fa,Université Le Havre Normandie (University of Le Havre Normandy),University / Research,France,,https://keep.eu/projects/31282/,,,,js@atlanticarea.eu,https://www.atlanticarea.eu/discover-our-projects/approved-projects/awesdi,https://keep.eu/projects/31282/,3.5,Convert project outputs into reusable SME and entrepreneurship training journeys.,official_programme_proxy_email,programme_site_published_contact
org_south_east_technological_university_walt_2bb81367,South East Technological University (Walton Institute),University / Research,Ireland,,https://keep.eu/projects/31269/,,,,js@atlanticarea.eu,https://www.atlanticarea.eu/discover-our-projects/approved-projects/satcomm,https://keep.eu/projects/31269/,3.5,Convert project outputs into reusable SME and entrepreneurship training journeys.,official_programme_proxy_email,programme_site_published_contact
org_dar_s_na_gaeltachta_research_and_sector_dcb73235,Údarás na Gaeltachta (Research and Sectoral Development),Unknown,Ireland,,https://keep.eu/projects/31269/,,,,js@atlanticarea.eu,https://www.atlanticarea.eu/discover-our-projects/approved-projects/satcomm,https://keep.eu/projects/31269/,3.5,Convert project outputs into reusable SME and entrepreneurship training journeys.,official_programme_proxy_email,programme_site_published_contact
org_small_islands_organisation_france_smilo_f9699ebb,Small Islands Organisation,Interest groups including NGOs,France,http://www.smilo-program.org,http://www.smilo-program.org,http://www.smilo-program.org,,,secretariat@smilo-program.org,https://www.smilo-program.org/,https://keep.eu/projects/31587/,3.5,"Turn training, workshops and capacity-building assets into scalable learning paths.",official_generic_partner_email,generic_email_on_official_site
org_greece_www1_eplo_int_b1547a58,Ευρωπαϊκός Οργανισμός Δημοσίου Δικαίου,"International organisation, EEIG",Greece,https://www1.eplo.int,https://www1.eplo.int/,https://www1.eplo.int,,,info@eplo.int,https://eplo.int/,https://keep.eu/projects/31587/ | https://keep.eu/projects/30102/ | https://keep.eu/projects/29246/ | https://keep.eu/projects/27710/,4.15,Convert project outputs into reusable SME and entrepreneurship training journeys.,official_generic_partner_email,generic_email_on_official_site
org_international_iberian_nanotechnology_lab_8e00cd5d,International Iberian Nanotechnology Laboratory,Unknown,Portugal,,https://keep.eu/projects/22117/,,,,js@atlanticarea.eu,https://www.atlanticarea.eu/,https://keep.eu/projects/22117/ | https://keep.eu/projects/22119/ | https://keep.eu/projects/19357/,4.3,Convert project outputs into reusable SME and entrepreneurship training journeys.,official_programme_proxy_email,programme_site_published_contact
org_pays_pyr_n_es_m_diterran_e_granular_fran_5adcfbdd,Pays Pyrénées Méditerranée (GRANULAR),Unknown,France,,https://keep.eu/projects/31277/,,,,js@atlanticarea.eu,https://www.atlanticarea.eu/discover-our-projects/approved-projects/activ-n,https://keep.eu/projects/31277/,3.45,"Structure project methods, outputs and pilot lessons into reusable training for target beneficiaries.",official_programme_proxy_email,programme_site_published_contact
org_donegal_county_council_county_house_irel_533ad88c,Donegal County Council (County House),Unknown,Ireland,,https://keep.eu/projects/31277/,,,,js@atlanticarea.eu,https://www.atlanticarea.eu/discover-our-projects/approved-projects/activ-n,https://keep.eu/projects/31277/,3.45,"Structure project methods, outputs and pilot lessons into reusable training for target beneficiaries.",official_programme_proxy_email,programme_site_published_contact
org_gip_g_rontop_le_nouvelle_aquitaine_gip_g_719f5d23,GIP Gérontopôle Nouvelle-Aquitaine (GIP Gérontopôle Nouvelle-Aquitaine),Unknown,France,,https://keep.eu/projects/31277/,,,,js@atlanticarea.eu,https://www.atlanticarea.eu/discover-our-projects/approved-projects/activ-n,https://keep.eu/projects/31277/,3.45,"Structure project methods, outputs and pilot lessons into reusable training for target beneficiaries.",official_programme_proxy_email,programme_site_published_contact
