organization_id,organization_name,organization_type,partner_country,partner_region,source_dataset,source_wave,source_project_ids,source_project_names,source_project_urls,website_url,contact_url,documents_url,score,score_reason,suggested_angle,dedupe_key,normalization_notes
org_universit_degli_studi_di_napoli_federico_ba46ce0b,Università degli Studi di Napoli FEDERICO II,University / Research,Italy,Naples,interreg_mac,wave3,19377,Reducing energy dependency in Atlantic Area water networks,https://keep.eu/projects/19377/,,https://keep.eu/projects/19377/,https://keep.eu/api/project-attachment/4139/get_file/ | https://keep.eu/api/project-attachment/4140/get_file/ | https://keep.eu/api/project-attachment/4141/get_file/ | https://keep.eu/api/project-attachment/4142/get_file/ | https://keep.eu/api/project-attachment/4143/get_file/ | https://keep.eu/api/project-attachment/4144/get_file/ | https://keep.eu/api/project-attachment/4145/get_file/ | https://keep.eu/api/project-attachment/4146/get_file/ | https://keep.eu/api/project-attachment/4147/get_file/ | https://keep.eu/api/project-attachment/4149/get_file/ | https://keep.eu/api/project-attachment/4150/get_file/ | https://keep.eu/api/project-attachment/4151/get_file/ | https://keep.eu/api/project-attachment/4152/get_file/ | https://keep.eu/api/project-attachment/4161/get_file/ | https://keep.eu/api/project-attachment/4174/get_file/ | https://keep.eu/api/project-attachment/4168/get_file/ | https://keep.eu/api/project-attachment/4169/get_file/ | https://keep.eu/api/project-attachment/4170/get_file/ | https://keep.eu/api/project-attachment/4175/get_file/ | https://keep.eu/api/project-attachment/4176/get_file/ | https://keep.eu/api/project-attachment/4177/get_file/ | https://keep.eu/api/project-attachment/4178/get_file/ | https://keep.eu/api/project-attachment/4179/get_file/,3.35,2014-2020 closed; knowledge-transfer signal; business-facing beneficiaries; geo=5,Convert project outputs into reusable SME and entrepreneurship training journeys.,università degli studi di napoli federico ii::Italy,
org_instituto_superior_t_cnico_universidade_d60d32d3,Instituto Superior Técnico / Universidade de Lisboa,Unknown,Portugal,Lisbon,interreg_mac,wave3,19376,Predicting risk and impact of harmful events on the aquaculture sector,https://keep.eu/projects/19376/,,https://keep.eu/projects/19376/,,3.35,2014-2020 closed; knowledge-transfer signal; business-facing beneficiaries; geo=5,Convert project outputs into reusable SME and entrepreneurship training journeys.,instituto superior técnico / universidade de lisboa::Portugal,
org_instituto_espa_ol_de_oceanografia_spain_2704335e,Instituto Español de Oceanografia,Unknown,Spain,A Coruña,interreg_mac,wave3,19376 | 22096,Predicting risk and impact of harmful events on the aquaculture sector | Conservation of Atlantic biodiversity supported by co-management of small-scale fisheries,https://keep.eu/projects/19376/ | https://keep.eu/projects/22096/,,https://keep.eu/projects/19376/,,3.35,2014-2020 closed; knowledge-transfer signal; business-facing beneficiaries; geo=5,Convert project outputs into reusable SME and entrepreneurship training journeys.,instituto español de oceanografia::Spain,merged_from=2_rows
org_agencia_de_gesti_n_agraria_y_pesquera_de_54e8184c,Agencia de Gestión Agraria y Pesquera de Andalucía,Agency,Spain,El Rompido (Huelva),interreg_mac,wave3,19376,Predicting risk and impact of harmful events on the aquaculture sector,https://keep.eu/projects/19376/,,https://keep.eu/projects/19376/,,3.35,2014-2020 closed; knowledge-transfer signal; business-facing beneficiaries; geo=5,Convert project outputs into reusable SME and entrepreneurship training journeys.,agencia de gestión agraria y pesquera de andalucía::Spain,
org_r_gion_autonome_de_sardaigne_minist_re_d_499c8f78,Région autonome de Sardaigne - Ministère de l'Environnement - Office de Conservation de la Nature et politiques forestières,Government / Ministry,Italy,9123 Cagliari,interreg_mac,wave3,23492,Governance and management of Posidonia beach- dune systems across the Mediterranean,https://keep.eu/projects/23492/,,https://keep.eu/projects/23492/,https://keep.eu/api/project-attachment/53941/get_file/,3.35,2014-2020 closed; capacity-building signal; business-facing beneficiaries; geo=5,Convert project outputs into reusable SME and entrepreneurship training journeys.,région autonome de sardaigne - ministère de l'environnement - office de conservation de la nature et politiques forestières::Italy,
org_union_internationale_pour_la_conservatio_f590b976,Union internationale pour la conservation de la nature,Unknown,Spain,29590 Malaga,interreg_mac,wave3,23492 | 23470,Governance and management of Posidonia beach- dune systems across the Mediterranean | Ecotourism in Mediterranean Destinations: From Monitoring and Planning to Promotion and Policy Support,https://keep.eu/projects/23492/ | https://keep.eu/projects/23470/,,https://keep.eu/projects/23492/,https://keep.eu/api/project-attachment/53941/get_file/ | https://keep.eu/api/project-attachment/53752/get_file/ | https://keep.eu/api/project-attachment/53753/get_file/ | https://keep.eu/api/project-attachment/53759/get_file/ | https://keep.eu/api/project-attachment/53760/get_file/ | https://keep.eu/api/project-attachment/53761/get_file/ | https://keep.eu/api/project-attachment/53762/get_file/ | https://keep.eu/api/project-attachment/53763/get_file/ | https://keep.eu/api/project-attachment/53764/get_file/ | https://keep.eu/api/project-attachment/53765/get_file/ | https://keep.eu/api/project-attachment/53766/get_file/ | https://keep.eu/api/project-attachment/53767/get_file/ | https://keep.eu/api/project-attachment/53768/get_file/ | https://keep.eu/api/project-attachment/53769/get_file/ | https://keep.eu/api/project-attachment/53770/get_file/ | https://keep.eu/api/project-attachment/53771/get_file/ | https://keep.eu/api/project-attachment/53772/get_file/ | https://keep.eu/api/project-attachment/53773/get_file/,3.35,2014-2020 closed; capacity-building signal; business-facing beneficiaries; geo=5,Convert project outputs into reusable SME and entrepreneurship training journeys.,union internationale pour la conservation de la nature::Spain,merged_from=2_rows
org_conseil_national_de_la_recherche_institu_18e931be,Conseil National de la Recherche - Institut pour l'étude de l'impact anthropique et de la durabilité dans le milieu marin,Unknown,Italy,16148 Genova,interreg_mac,wave3,23492,Governance and management of Posidonia beach- dune systems across the Mediterranean,https://keep.eu/projects/23492/,,https://keep.eu/projects/23492/,https://keep.eu/api/project-attachment/53941/get_file/,3.35,2014-2020 closed; capacity-building signal; business-facing beneficiaries; geo=5,Convert project outputs into reusable SME and entrepreneurship training journeys.,conseil national de la recherche - institut pour l'étude de l'impact anthropique et de la durabilité dans le milieu marin::Italy,
org_directorate_general_maritime_authority_p_bc0cf6ce,Directorate-General Maritime Authority,Unknown,Portugal,1100-148 Lisboa,interreg_mac,wave3,23472,Mediterranean governance for Strategic Maritime SurveIllance and Safety issues,https://keep.eu/projects/23472/,,https://keep.eu/projects/23472/,https://keep.eu/api/project-attachment/53863/get_file/ | https://keep.eu/api/project-attachment/53865/get_file/ | https://keep.eu/api/project-attachment/53866/get_file/ | https://keep.eu/api/project-attachment/53867/get_file/ | https://keep.eu/api/project-attachment/53868/get_file/ | https://keep.eu/api/project-attachment/53869/get_file/ | https://keep.eu/api/project-attachment/53864/get_file/,3.35,2014-2020 closed; capacity-building signal; knowledge-transfer signal; geo=5,"Turn training, workshops and capacity-building assets into scalable learning paths.",directorate-general maritime authority::Portugal,
org_fondation_marilles_pour_la_conservation_b1d79b00,Fondation Marilles pour la conservation de la Mer des Baléares,Foundation / NGO,Spain,Mallorca,interreg_mac,wave3,23471,Support MPAs effectiveness through strong and connected networks in the Mediterranean,https://keep.eu/projects/23471/,,https://keep.eu/projects/23471/,,3.35,2014-2020 closed; training/learning signal; capacity-building signal; geo=5,"Turn training, workshops and capacity-building assets into scalable learning paths.",fondation marilles pour la conservation de la mer des baléares::Spain,
org_consorzio_di_gestione_di_torre_guaceto_i_26d43bb0,CONSORZIO DI GESTIONE DI TORRE GUACETO,Unknown,Italy,721012 Brindisi,interreg_mac,wave3,23471,Support MPAs effectiveness through strong and connected networks in the Mediterranean,https://keep.eu/projects/23471/,,https://keep.eu/projects/23471/,,3.35,2014-2020 closed; training/learning signal; capacity-building signal; geo=5,"Turn training, workshops and capacity-building assets into scalable learning paths.",consorzio di gestione di torre guaceto::Italy,
org_aire_marine_prot_g_torre_del_cerrano_ita_6da78111,"Aire Marine Protégéé ""Torre del Cerrano""",Unknown,Italy,64025 Pineto TE,interreg_mac,wave3,23471,Support MPAs effectiveness through strong and connected networks in the Mediterranean,https://keep.eu/projects/23471/,,https://keep.eu/projects/23471/,,3.35,2014-2020 closed; training/learning signal; capacity-building signal; geo=5,"Turn training, workshops and capacity-building assets into scalable learning paths.","aire marine protégéé ""torre del cerrano::Italy",
org_consortium_de_gestion_des_aires_marines_3b80d345,Consortium de GESTION des AIRES MARINES PROTEGEES DE PORTOFINO,Unknown,Italy,16038 S.Margherita Ligure,interreg_mac,wave3,23471 | 23484,Support MPAs effectiveness through strong and connected networks in the Mediterranean | Engaging Mediterranean key actors in Ecosystem Approach to manage Marine Protected Areas to face Climate change,https://keep.eu/projects/23471/ | https://keep.eu/projects/23484/,,https://keep.eu/projects/23471/,https://keep.eu/api/project-attachment/53871/get_file/ | https://keep.eu/api/project-attachment/53872/get_file/ | https://keep.eu/api/project-attachment/53873/get_file/ | https://keep.eu/api/project-attachment/53874/get_file/ | https://keep.eu/api/project-attachment/53876/get_file/ | https://keep.eu/api/project-attachment/53877/get_file/,3.35,2014-2020 closed; training/learning signal; capacity-building signal; geo=5,"Turn training, workshops and capacity-building assets into scalable learning paths.",consortium de gestion des aires marines protegees de portofino::Italy,merged_from=2_rows
org_regione_lazio_direction_de_l_environneme_ba0153f0,Regione Lazio - Direction de l Environnement,Regional Authority,Italy,00145 Roma,interreg_mac,wave3,23470,Ecotourism in Mediterranean Destinations: From Monitoring and Planning to Promotion and Policy Support,https://keep.eu/projects/23470/,,https://keep.eu/projects/23470/,https://keep.eu/api/project-attachment/53752/get_file/ | https://keep.eu/api/project-attachment/53753/get_file/ | https://keep.eu/api/project-attachment/53759/get_file/ | https://keep.eu/api/project-attachment/53760/get_file/ | https://keep.eu/api/project-attachment/53761/get_file/ | https://keep.eu/api/project-attachment/53762/get_file/ | https://keep.eu/api/project-attachment/53763/get_file/ | https://keep.eu/api/project-attachment/53764/get_file/ | https://keep.eu/api/project-attachment/53765/get_file/ | https://keep.eu/api/project-attachment/53766/get_file/ | https://keep.eu/api/project-attachment/53767/get_file/ | https://keep.eu/api/project-attachment/53768/get_file/ | https://keep.eu/api/project-attachment/53769/get_file/ | https://keep.eu/api/project-attachment/53770/get_file/ | https://keep.eu/api/project-attachment/53771/get_file/ | https://keep.eu/api/project-attachment/53772/get_file/ | https://keep.eu/api/project-attachment/53773/get_file/,3.35,2014-2020 closed; training/learning signal; geo=5,Package digital skills and transformation outputs into structured beneficiary learning tracks.,regione lazio - direction de l environnement::Italy,
org_gouvernement_de_catalogne_departament_d_83f922ab,"Gouvernement de Catalogne - Departament d'Agricultura, Ramaderia, Pesca i Alimentació",Unknown,Spain,08007 Barcelona,interreg_mac,wave3,23470 | 23484,Ecotourism in Mediterranean Destinations: From Monitoring and Planning to Promotion and Policy Support | Engaging Mediterranean key actors in Ecosystem Approach to manage Marine Protected Areas to face Climate change,https://keep.eu/projects/23470/ | https://keep.eu/projects/23484/,,https://keep.eu/projects/23470/,https://keep.eu/api/project-attachment/53752/get_file/ | https://keep.eu/api/project-attachment/53753/get_file/ | https://keep.eu/api/project-attachment/53759/get_file/ | https://keep.eu/api/project-attachment/53760/get_file/ | https://keep.eu/api/project-attachment/53761/get_file/ | https://keep.eu/api/project-attachment/53762/get_file/ | https://keep.eu/api/project-attachment/53763/get_file/ | https://keep.eu/api/project-attachment/53764/get_file/ | https://keep.eu/api/project-attachment/53765/get_file/ | https://keep.eu/api/project-attachment/53766/get_file/ | https://keep.eu/api/project-attachment/53767/get_file/ | https://keep.eu/api/project-attachment/53768/get_file/ | https://keep.eu/api/project-attachment/53769/get_file/ | https://keep.eu/api/project-attachment/53770/get_file/ | https://keep.eu/api/project-attachment/53771/get_file/ | https://keep.eu/api/project-attachment/53772/get_file/ | https://keep.eu/api/project-attachment/53773/get_file/ | https://keep.eu/api/project-attachment/53871/get_file/ | https://keep.eu/api/project-attachment/53872/get_file/ | https://keep.eu/api/project-attachment/53873/get_file/ | https://keep.eu/api/project-attachment/53874/get_file/ | https://keep.eu/api/project-attachment/53876/get_file/ | https://keep.eu/api/project-attachment/53877/get_file/,3.35,2014-2020 closed; training/learning signal; geo=5,Package digital skills and transformation outputs into structured beneficiary learning tracks.,"gouvernement de catalogne - departament d'agricultura, ramaderia, pesca i alimentació::Spain",merged_from=2_rows
org_junta_de_andaluc_a_regional_ministry_of_02a8cd01,"Junta de Andalucía - Regional Ministry of Agriculture, Livestock, Fishing and Sustainable Development",Regional Authority,Spain,41071 Sevilla,interreg_mac,wave3,23470,Ecotourism in Mediterranean Destinations: From Monitoring and Planning to Promotion and Policy Support,https://keep.eu/projects/23470/,,https://keep.eu/projects/23470/,https://keep.eu/api/project-attachment/53752/get_file/ | https://keep.eu/api/project-attachment/53753/get_file/ | https://keep.eu/api/project-attachment/53759/get_file/ | https://keep.eu/api/project-attachment/53760/get_file/ | https://keep.eu/api/project-attachment/53761/get_file/ | https://keep.eu/api/project-attachment/53762/get_file/ | https://keep.eu/api/project-attachment/53763/get_file/ | https://keep.eu/api/project-attachment/53764/get_file/ | https://keep.eu/api/project-attachment/53765/get_file/ | https://keep.eu/api/project-attachment/53766/get_file/ | https://keep.eu/api/project-attachment/53767/get_file/ | https://keep.eu/api/project-attachment/53768/get_file/ | https://keep.eu/api/project-attachment/53769/get_file/ | https://keep.eu/api/project-attachment/53770/get_file/ | https://keep.eu/api/project-attachment/53771/get_file/ | https://keep.eu/api/project-attachment/53772/get_file/ | https://keep.eu/api/project-attachment/53773/get_file/,3.35,2014-2020 closed; training/learning signal; geo=5,Package digital skills and transformation outputs into structured beneficiary learning tracks.,"junta de andalucía - regional ministry of agriculture, livestock, fishing and sustainable development::Spain",
